k,coordinates,cluster_id,mse,center,radius
3,"[1.68, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6892035649927497
3,"[1.59, 11.6]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",1.7714741276224544
3,"[1.2, 12.5]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.8898329119938455
3,"[1.17, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6831758332940014
3,"[2.04, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.13961481822648175
3,"[2.1, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
3,"[1.88, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.29956901392583846
3,"[2.36, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.18053726539482734
3,"[2.6, 17.0]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.6608593348195091
3,"[2.4, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.2205252367354379
3,"[1.86, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.3195665129265108
3,"[2.0, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.1795957171745333
3,"[1.21, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.21626803362670943
3,"[2.65, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.4704963911055399
3,"[3.0, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.19163268085110557
3,"[2.3, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.12057027177034323
3,"[2.4, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.2205252367354379
3,"[1.95, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.2295811987646456
3,"[2.3, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.12057027177034323
3,"[2.2, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
3,"[1.5, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6424032272814504
3,"[4.42, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",1.2284549350643494
3,"[1.89, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.2895703939713863
3,"[2.65, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.4704963911055399
3,"[1.29, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.14166680455963546
3,"[1.24, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6611086428864441
3,"[2.62, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.44049812390361365
3,"[4.2, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",1.0084575139410064
3,"[2.2, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
3,"[2.3, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.12057027177034323
3,"[2.9, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.2916066899364461
3,"[1.21, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.21626803362670943
3,"[1.54, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6487917362253546
3,"[1.2, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.22585318179204766
3,"[1.64, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.674946474489665
3,"[1.252, 13.5]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.21438021267043614
3,"[1.36, 12.5]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.8648686915122987
3,"[2.5, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.32050829886239685
3,"[1.16, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.2645011326117613
3,"[1.6, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.19364339764749014
3,"[1.08, 11.6]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",1.7948950526518184
3,"[2.2, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
3,"[4.6, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",1.408453424306973
3,"[1.37, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.07853091531054758
3,"[2.18, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.0049155784846405155
3,"[1.29, 12.5]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.8722742888885313
3,"[1.63, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6717071838106663
3,"[2.2, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
3,"[2.73, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.4615883479173361
3,"[2.2, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
3,"[3.21, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",1.0304825645381088
3,"[2.24, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.06066858061061417
3,"[1.49, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.09650666493861489
3,"[1.8, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.7433357153512651
3,"[1.86, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.3195665129265108
3,"[2.59, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.4105001099657212
3,"[2.08, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.09964925142414338
3,"[1.23, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.1972213671362896
3,"[1.71, 15.0]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.7580302844526178
3,"[1.05, 13.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.516114306046839
3,"[2.1, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
3,"[1.23, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.1972213671362896
3,"[1.2, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.22585318179204766
3,"[1.7, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6970838968768817
3,"[2.3, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.12057027177034323
3,"[1.8, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.7433357153512651
3,"[2.2, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
3,"[1.5, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6424032272814504
3,"[0.98, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.7724295236309193
3,"[2.8, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.3915939719418567
3,"[2.591, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.4115000390982897
3,"[2.1, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
3,"[2.1, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
3,"[2.14, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.03983073023257355
3,"[1.6, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.19364339764749014
3,"[2.1, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
3,"[2.31, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.13056266462897856
3,"[2.37, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.19053378481646518
3,"[1.65, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6783177323859372
3,"[2.17, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.010711860323679143
3,"[4.4, 18.4]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",1.6377484820198154
3,"[2.4, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.2205252367354379
3,"[2.0, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.863592518830619
3,"[2.2, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
3,"[2.0, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.1795957171745333
3,"[1.87, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.7817182383819503
3,"[2.5, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.32050829886239685
3,"[1.91, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.2695734612034967
3,"[3.2, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.010016480378050538
3,"[2.2, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
3,"[1.22, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6667385037725152
3,"[3.0, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.19163268085110557
3,"[2.04, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.13961481822648175
3,"[2.7, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.49158642791141843
3,"[1.32, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.644330861316242
3,"[2.31, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.13056266462897856
3,"[2.2, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
3,"[1.91, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.2695734612034967
3,"[3.4, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.20851277032389653
3,"[2.5, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.6915778846939267
3,"[1.8, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.37956059124011005
3,"[1.44, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6374234782015736
3,"[1.64, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.674946474489665
3,"[1.86, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.3195665129265108
3,"[2.5, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.32050829886239685
3,"[2.8, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.3915939719418567
3,"[1.35, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.09188416279843215
3,"[1.88, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.29956901392583846
3,"[2.0, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.1795957171745333
3,"[2.6, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.5915814342524766
3,"[2.02, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.8772208637889073
3,"[2.8, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.3915939719418567
3,"[2.5, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.6915778846939267
3,"[2.25, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.07064060895512732
3,"[1.4, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.06522049209433971
3,"[3.0, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.19163268085110557
3,"[2.73, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.4615883479173361
3,"[1.3, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.13278435961102403
3,"[1.38, 13.9]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.5382700006932334
3,"[2.2, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
3,"[4.3, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",1.1084562148224735
3,"[0.81, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6101506016074156
3,"[2.56, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.38050240919228806
3,"[1.36, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6395397324773634
3,"[1.75, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.718844192089578
3,"[2.8, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.3915939719418567
3,"[1.22, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.2067221928384452
3,"[2.2, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
3,"[2.4, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.2205252367354379
3,"[1.95, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.8306509648247897
3,"[1.35, 11.6]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",1.7642640736011184
3,"[2.1, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
3,"[2.2, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
3,"[1.86, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.3195665129265108
3,"[2.19, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.011557762416804993
3,"[1.32, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.644330861316242
3,"[3.14, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.960483411150513
3,"[2.2, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
3,"[1.4, 11.6]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",1.7630764970968988
3,"[1.48, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.08917025139811076
3,"[1.86, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.3195665129265108
3,"[2.05, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.1296214350663433
3,"[1.25, 13.5]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.21592228939131566
3,"[3.0, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.19163268085110557
3,"[1.26, 12.5]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.8771407111327565
3,"[1.9, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.2795718727357752
3,"[2.0, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.1795957171745333
3,"[2.0, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.1795957171745333
3,"[4.42, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",1.2284549350643494
3,"[2.8, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.3915939719418567
3,"[2.18, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.0049155784846405155
3,"[2.06, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.11962915777059889
3,"[1.58, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6575557220243752
3,"[2.63, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.5615827456204159
3,"[1.86, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.3195665129265108
3,"[1.54, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6487917362253546
3,"[2.18, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.0049155784846405155
3,"[1.7, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6970838968768817
3,"[2.4, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.2205252367354379
3,"[1.43, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6371393002471439
3,"[1.48, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6401230359354982
3,"[2.2, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
3,"[1.75, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.718844192089578
3,"[2.33, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.15055048095409207
3,"[2.0, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.1795957171745333
3,"[2.1, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
3,"[1.49, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.09650666493861489
3,"[2.18, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.0049155784846405155
3,"[1.3, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.13278435961102403
3,"[1.22, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.2067221928384452
3,"[1.43, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6371393002471439
3,"[2.0, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.1795957171745333
3,"[1.05, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.37225880792536603
3,"[1.2, 12.5]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.8898329119938455
3,"[2.04, 15.4]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.23986477633048217
3,"[2.5, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.32050829886239685
3,"[1.25, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6585034854443276
3,"[1.93, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.2495770199872625
3,"[1.3, 12.5]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.8708757877557309
3,"[2.4, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.2205252367354379
3,"[2.2, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
3,"[1.25, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6585034854443276
3,"[3.2, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",1.0204826783717562
3,"[2.2, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
3,"[3.78, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.5884677916889012
3,"[2.36, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.18053726539482734
3,"[2.67, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.49049535366181246
3,"[1.37, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.07853091531054758
3,"[1.28, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.1506893522149662
3,"[1.91, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.2695734612034967
3,"[1.64, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.674946474489665
3,"[1.94, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.8242686593102896
3,"[2.1, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
3,"[2.2, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
3,"[2.23, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.05070757056951074
3,"[1.98, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.1995890370409799
3,"[1.1, 12.5]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.9193370354966283
3,"[2.65, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.5415837005758787
3,"[1.95, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.8306509648247897
3,"[2.1, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
3,"[1.1, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.3230907508640159
3,"[4.42, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",1.2284549350643494
3,"[2.23, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.05070757056951074
3,"[1.43, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6371393002471439
3,"[2.1, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
3,"[2.3, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.12057027177034323
3,"[2.04, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.13961481822648175
3,"[1.7, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6970838968768817
3,"[1.9, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.2795718727357752
3,"[2.6, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.42049941645870814
3,"[2.3, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.12057027177034323
3,"[1.36, 12.5]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.8648686915122987
3,"[1.2, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.22585318179204766
3,"[2.36, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.18053726539482734
3,"[1.45, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6378643219414014
3,"[2.3, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.12057027177034323
3,"[1.83, 15.4]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.4002965310353495
3,"[2.4, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.2205252367354379
3,"[2.0, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.1795957171745333
3,"[2.5, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.32050829886239685
3,"[1.29, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.14166680455963546
3,"[2.04, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.13961481822648175
3,"[2.7, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.49158642791141843
3,"[2.9, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.2916066899364461
3,"[1.6, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6628000700462704
3,"[1.21, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.21626803362670943
3,"[2.18, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.0049155784846405155
3,"[2.4, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.2205252367354379
3,"[2.31, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.13056266462897856
3,"[1.54, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6487917362253546
3,"[1.47, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6392145950243215
3,"[1.9, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.2795718727357752
3,"[2.08, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.09964925142414338
3,"[1.62, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.21265505105406646
3,"[1.5, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.6795466677243016
3,"[1.95, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.2295811987646456
3,"[3.58, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.3884804967385494
3,"[1.48, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.6401230359354982
3,"[2.1, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
3,"[2.4, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.2205252367354379
3,"[2.06, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.11962915777059889
3,"[2.4, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.2205252367354379
3,"[2.8, 17.3]",2,0.17116624111781292,"[3.1915568862275445, 17.29461077844311]",0.3915939719418567
3,"[2.18, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.0049155784846405155
3,"[2.1, 14.0]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.9340310835362661
3,"[1.24, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.18777238960581752
3,"[2.1, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
3,"[1.95, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.2295811987646456
3,"[2.04, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.13961481822648175
3,"[1.26, 12.5]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.8771407111327565
3,"[1.48, 13.3]",1,0.17116624111781292,"[1.4168898678414097, 13.36299559471366]",0.08917025139811076
3,"[1.85, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.3295653762514581
3,"[2.1, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.07967942789629856
3,"[2.2, 15.6]",0,0.17116624111781292,"[2.1795290519877675, 15.595107033639147]",0.021047584952387507
